FA/FD/FR,Case No,status,time,commands,energy
FD,FD141,Success,127,2137,2011727638
FD,FD142,Success,96,1015,1850565544
FD,FD143,Success,107,1439,1906248593
FD,FD144,Success,289,9688,2797081752
FD,FD145,Success,238,7089,3801379669
FD,FD146,Success,178,3373,2276171415
FD,FD147,Success,129,2603,2022350525
FD,FD148,Success,150,3517,2132235055
FD,FD149,Success,137,3696,1643188710
FD,FD150,Success,183,4286,1928506642
FD,FD151,Success,229,5967,2540653746
FD,FD152,Success,226,5569,2524138609
FD,FD153,Success,174,4601,1974556310
FD,FD154,Success,199,5676,2991114499
FD,FD155,Success,91,1201,1031685535
FD,FD156,Success,110,2132,1176743893
FD,FD157,Success,238,7295,5721352060
FD,FD158,Success,136,3325,2083132243
FD,FD159,Success,129,1607,3803071210
FD,FD160,Success,137,2302,3868811732
FD,FD161,Success,144,2443,3925967043
FD,FD162,Success,379,12464,9196428161
FD,FD163,Success,427,14332,17371048340
FD,FD164,Success,420,14052,24030745447
FD,FD165,Success,282,9004,12516400240
FD,FD166,Success,152,2926,6732454535
FD,FD167,Success,274,8645,13315527032
FD,FD168,Success,206,5687,6954743548
FD,FD169,Success,287,8821,10824556111
FD,FD170,Success,290,8524,16832329432
FD,FD171,Success,189,5105,7078540257
FD,FD172,Success,268,8191,13468062126
FD,FD173,Success,580,20463,58495793471
FD,FD174,Success,295,9532,28938244923
FD,FD175,Success,468,16030,37629978375
FD,FD176,Success,354,11347,20365601798
FD,FD177,Success,265,7958,12665346543
FD,FD178,Success,763,27657,54427757762
FD,FD179,Success,518,17894,56307761301
FD,FD180,Success,503,17262,51161977444
FD,FD181,Success,627,22264,94971245924
FD,FD182,Success,474,16435,71209479517
FD,FD183,Success,531,18123,45357158534
FD,FD184,Success,693,24945,101307685160
FD,FD185,Success,521,17773,39936824629
FD,FD186,Success,805,29068,108794327779
FR,FR001,Failure,18,85,420554
FR,FR002,Failure,18,85,437689
FR,FR003,Failure,16,76,368634
FR,FR004,Failure,16,72,387863
FR,FR005,Failure,18,86,435942
FR,FR006,Failure,16,72,386714
FR,FR007,Failure,18,86,435033
FR,FR008,Failure,16,72,388679
FR,FR009,Failure,18,86,434337
FR,FR010,Failure,18,86,434463
FR,FR011,Failure,18,86,434448
FR,FR012,Failure,20,95,1497844
FR,FR013,Failure,20,95,1359244
FR,FR014,Failure,20,95,1497844
FR,FR015,Failure,20,95,1567324
FR,FR016,Failure,20,95,1359244
FR,FR017,Failure,20,95,1622884
FR,FR018,Failure,20,95,1622884
FR,FR019,Failure,20,95,1567324
FR,FR020,Failure,18,85,1432384
FR,FR021,Failure,20,95,1566724
